variant,entry_mode,return,max_drawdown,trade_count,gross_closed_pnl,net_closed_pnl,profit_factor,avg_winner,avg_loser,expectancy_per_trade,avg_R_realized,remove_best_trade_net,mfe_capture_ratio,squeeze_recent_bars,breakout_buffer_atr,close_near_high_max,body_frac_min,breakout_lookback,range_pos_threshold,squeeze_atr_q,winner_loser_ratio,return_over_dd
D18_SR8_BUF0.10_CH0.30_BF0.65_BL21_RP0.50_AQ0.25,chase,0.025658570943348336,-0.006726248924607825,15,268.1868682276619,259.03056767266185,4.623318376360014,82.63010996863278,-6.499079291079025,17.26870451151079,2.4398782922279048,77.01087736400046,-16.969329416864458,8,0.1,0.3,0.65,21,0.5,0.25,12.714125534990037,3.8146924431352893
D18_SR8_BUF0.10_CH0.30_BF0.65_BL21_RP0.50_AQ0.30,chase,0.025658570943348336,-0.006726248924607825,15,268.1868682276619,259.03056767266185,4.623318376360014,82.63010996863278,-6.499079291079025,17.26870451151079,2.4398782922279048,77.01087736400046,-16.969329416864458,8,0.1,0.3,0.65,21,0.5,0.3,12.714125534990037,3.8146924431352893
D18_SR8_BUF0.10_CH0.30_BF0.65_BL21_RP0.50_AQ0.35,chase,0.025658570943348336,-0.006726248924607825,15,268.1868682276619,259.03056767266185,4.623318376360014,82.63010996863278,-6.499079291079025,17.26870451151079,2.4398782922279048,77.01087736400046,-16.969329416864458,8,0.1,0.3,0.65,21,0.5,0.35,12.714125534990037,3.8146924431352893
D18_SR8_BUF0.10_CH0.30_BF0.65_BL21_RP0.55_AQ0.25,chase,0.025658570943348336,-0.006726248924607825,15,268.1868682276619,259.03056767266185,4.623318376360014,82.63010996863278,-6.499079291079025,17.26870451151079,2.4398782922279048,77.01087736400046,-16.969329416864458,8,0.1,0.3,0.65,21,0.55,0.25,12.714125534990037,3.8146924431352893
D18_SR8_BUF0.10_CH0.30_BF0.65_BL21_RP0.55_AQ0.30,chase,0.025658570943348336,-0.006726248924607825,15,268.1868682276619,259.03056767266185,4.623318376360014,82.63010996863278,-6.499079291079025,17.26870451151079,2.4398782922279048,77.01087736400046,-16.969329416864458,8,0.1,0.3,0.65,21,0.55,0.3,12.714125534990037,3.8146924431352893
D18_SR8_BUF0.10_CH0.30_BF0.65_BL21_RP0.55_AQ0.35,chase,0.025658570943348336,-0.006726248924607825,15,268.1868682276619,259.03056767266185,4.623318376360014,82.63010996863278,-6.499079291079025,17.26870451151079,2.4398782922279048,77.01087736400046,-16.969329416864458,8,0.1,0.3,0.65,21,0.55,0.35,12.714125534990037,3.8146924431352893
D18_SR8_BUF0.15_CH0.30_BF0.65_BL18_RP0.50_AQ0.25,chase,0.025658570943348336,-0.006726248924607825,15,268.1868682276619,259.03056767266185,4.623318376360014,82.63010996863278,-6.499079291079025,17.26870451151079,2.4398782922279048,77.01087736400046,-16.969329416864458,8,0.15,0.3,0.65,18,0.5,0.25,12.714125534990037,3.8146924431352893
D18_SR8_BUF0.15_CH0.30_BF0.65_BL18_RP0.50_AQ0.30,chase,0.025658570943348336,-0.006726248924607825,15,268.1868682276619,259.03056767266185,4.623318376360014,82.63010996863278,-6.499079291079025,17.26870451151079,2.4398782922279048,77.01087736400046,-16.969329416864458,8,0.15,0.3,0.65,18,0.5,0.3,12.714125534990037,3.8146924431352893
D18_SR8_BUF0.15_CH0.30_BF0.65_BL18_RP0.50_AQ0.35,chase,0.025658570943348336,-0.006726248924607825,15,268.1868682276619,259.03056767266185,4.623318376360014,82.63010996863278,-6.499079291079025,17.26870451151079,2.4398782922279048,77.01087736400046,-16.969329416864458,8,0.15,0.3,0.65,18,0.5,0.35,12.714125534990037,3.8146924431352893
D18_SR8_BUF0.15_CH0.30_BF0.65_BL18_RP0.55_AQ0.25,chase,0.025658570943348336,-0.006726248924607825,15,268.1868682276619,259.03056767266185,4.623318376360014,82.63010996863278,-6.499079291079025,17.26870451151079,2.4398782922279048,77.01087736400046,-16.969329416864458,8,0.15,0.3,0.65,18,0.55,0.25,12.714125534990037,3.8146924431352893
D18_SR8_BUF0.15_CH0.30_BF0.65_BL18_RP0.55_AQ0.30,chase,0.025658570943348336,-0.006726248924607825,15,268.1868682276619,259.03056767266185,4.623318376360014,82.63010996863278,-6.499079291079025,17.26870451151079,2.4398782922279048,77.01087736400046,-16.969329416864458,8,0.15,0.3,0.65,18,0.55,0.3,12.714125534990037,3.8146924431352893
D18_SR8_BUF0.15_CH0.30_BF0.65_BL18_RP0.55_AQ0.35,chase,0.025658570943348336,-0.006726248924607825,15,268.1868682276619,259.03056767266185,4.623318376360014,82.63010996863278,-6.499079291079025,17.26870451151079,2.4398782922279048,77.01087736400046,-16.969329416864458,8,0.15,0.3,0.65,18,0.55,0.35,12.714125534990037,3.8146924431352893
D18_SR8_BUF0.15_CH0.30_BF0.65_BL21_RP0.50_AQ0.25,chase,0.025658570943348336,-0.006726248924607825,15,268.1868682276619,259.03056767266185,4.623318376360014,82.63010996863278,-6.499079291079025,17.26870451151079,2.4398782922279048,77.01087736400046,-16.969329416864458,8,0.15,0.3,0.65,21,0.5,0.25,12.714125534990037,3.8146924431352893
D18_SR8_BUF0.15_CH0.30_BF0.65_BL21_RP0.50_AQ0.30,chase,0.025658570943348336,-0.006726248924607825,15,268.1868682276619,259.03056767266185,4.623318376360014,82.63010996863278,-6.499079291079025,17.26870451151079,2.4398782922279048,77.01087736400046,-16.969329416864458,8,0.15,0.3,0.65,21,0.5,0.3,12.714125534990037,3.8146924431352893
D18_SR8_BUF0.15_CH0.30_BF0.65_BL21_RP0.50_AQ0.35,chase,0.025658570943348336,-0.006726248924607825,15,268.1868682276619,259.03056767266185,4.623318376360014,82.63010996863278,-6.499079291079025,17.26870451151079,2.4398782922279048,77.01087736400046,-16.969329416864458,8,0.15,0.3,0.65,21,0.5,0.35,12.714125534990037,3.8146924431352893
D18_SR8_BUF0.15_CH0.30_BF0.65_BL21_RP0.55_AQ0.25,chase,0.025658570943348336,-0.006726248924607825,15,268.1868682276619,259.03056767266185,4.623318376360014,82.63010996863278,-6.499079291079025,17.26870451151079,2.4398782922279048,77.01087736400046,-16.969329416864458,8,0.15,0.3,0.65,21,0.55,0.25,12.714125534990037,3.8146924431352893
D18_SR8_BUF0.15_CH0.30_BF0.65_BL21_RP0.55_AQ0.30,chase,0.025658570943348336,-0.006726248924607825,15,268.1868682276619,259.03056767266185,4.623318376360014,82.63010996863278,-6.499079291079025,17.26870451151079,2.4398782922279048,77.01087736400046,-16.969329416864458,8,0.15,0.3,0.65,21,0.55,0.3,12.714125534990037,3.8146924431352893
D18_SR8_BUF0.15_CH0.30_BF0.65_BL21_RP0.55_AQ0.35,chase,0.025658570943348336,-0.006726248924607825,15,268.1868682276619,259.03056767266185,4.623318376360014,82.63010996863278,-6.499079291079025,17.26870451151079,2.4398782922279048,77.01087736400046,-16.969329416864458,8,0.15,0.3,0.65,21,0.55,0.35,12.714125534990037,3.8146924431352893
D18_SR16_BUF0.10_CH0.20_BF0.55_BL18_RP0.50_AQ0.25,chase,0.025474446061536815,-0.0075153988727485466,17,268.3753587547776,257.5211788997777,3.959696490545638,86.13262471235994,-6.693024611512472,15.148304641163392,1.8793810771648916,75.50148859111626,-15.541167728690956,16,0.1,0.2,0.55,18,0.5,0.25,12.869013594273325,3.389633270684973
D18_SR16_BUF0.10_CH0.20_BF0.55_BL18_RP0.50_AQ0.30,chase,0.025474446061536815,-0.0075153988727485466,17,268.3753587547776,257.5211788997777,3.959696490545638,86.13262471235994,-6.693024611512472,15.148304641163392,1.8793810771648916,75.50148859111626,-15.541167728690956,16,0.1,0.2,0.55,18,0.5,0.3,12.869013594273325,3.389633270684973
D18_SR16_BUF0.10_CH0.20_BF0.55_BL18_RP0.50_AQ0.35,chase,0.025474446061536815,-0.0075153988727485466,17,268.3753587547776,257.5211788997777,3.959696490545638,86.13262471235994,-6.693024611512472,15.148304641163392,1.8793810771648916,75.50148859111626,-15.541167728690956,16,0.1,0.2,0.55,18,0.5,0.35,12.869013594273325,3.389633270684973
D18_SR16_BUF0.10_CH0.20_BF0.55_BL18_RP0.55_AQ0.25,chase,0.025474446061536815,-0.0075153988727485466,17,268.3753587547776,257.5211788997777,3.959696490545638,86.13262471235994,-6.693024611512472,15.148304641163392,1.8793810771648916,75.50148859111626,-15.541167728690956,16,0.1,0.2,0.55,18,0.55,0.25,12.869013594273325,3.389633270684973
D18_SR16_BUF0.10_CH0.20_BF0.55_BL18_RP0.55_AQ0.30,chase,0.025474446061536815,-0.0075153988727485466,17,268.3753587547776,257.5211788997777,3.959696490545638,86.13262471235994,-6.693024611512472,15.148304641163392,1.8793810771648916,75.50148859111626,-15.541167728690956,16,0.1,0.2,0.55,18,0.55,0.3,12.869013594273325,3.389633270684973
D18_SR16_BUF0.10_CH0.20_BF0.55_BL18_RP0.55_AQ0.35,chase,0.025474446061536815,-0.0075153988727485466,17,268.3753587547776,257.5211788997777,3.959696490545638,86.13262471235994,-6.693024611512472,15.148304641163392,1.8793810771648916,75.50148859111626,-15.541167728690956,16,0.1,0.2,0.55,18,0.55,0.35,12.869013594273325,3.389633270684973
D18_SR16_BUF0.10_CH0.20_BF0.55_BL21_RP0.50_AQ0.25,chase,0.025474446061536815,-0.0075153988727485466,17,268.3753587547776,257.5211788997777,3.959696490545638,86.13262471235994,-6.693024611512472,15.148304641163392,1.8793810771648916,75.50148859111626,-15.541167728690956,16,0.1,0.2,0.55,21,0.5,0.25,12.869013594273325,3.389633270684973
D18_SR16_BUF0.10_CH0.20_BF0.55_BL21_RP0.50_AQ0.30,chase,0.025474446061536815,-0.0075153988727485466,17,268.3753587547776,257.5211788997777,3.959696490545638,86.13262471235994,-6.693024611512472,15.148304641163392,1.8793810771648916,75.50148859111626,-15.541167728690956,16,0.1,0.2,0.55,21,0.5,0.3,12.869013594273325,3.389633270684973
D18_SR16_BUF0.10_CH0.20_BF0.55_BL21_RP0.50_AQ0.35,chase,0.025474446061536815,-0.0075153988727485466,17,268.3753587547776,257.5211788997777,3.959696490545638,86.13262471235994,-6.693024611512472,15.148304641163392,1.8793810771648916,75.50148859111626,-15.541167728690956,16,0.1,0.2,0.55,21,0.5,0.35,12.869013594273325,3.389633270684973
D18_SR16_BUF0.10_CH0.20_BF0.55_BL21_RP0.55_AQ0.25,chase,0.025474446061536815,-0.0075153988727485466,17,268.3753587547776,257.5211788997777,3.959696490545638,86.13262471235994,-6.693024611512472,15.148304641163392,1.8793810771648916,75.50148859111626,-15.541167728690956,16,0.1,0.2,0.55,21,0.55,0.25,12.869013594273325,3.389633270684973
D18_SR16_BUF0.10_CH0.20_BF0.55_BL21_RP0.55_AQ0.30,chase,0.025474446061536815,-0.0075153988727485466,17,268.3753587547776,257.5211788997777,3.959696490545638,86.13262471235994,-6.693024611512472,15.148304641163392,1.8793810771648916,75.50148859111626,-15.541167728690956,16,0.1,0.2,0.55,21,0.55,0.3,12.869013594273325,3.389633270684973
D18_SR16_BUF0.10_CH0.20_BF0.55_BL21_RP0.55_AQ0.35,chase,0.025474446061536815,-0.0075153988727485466,17,268.3753587547776,257.5211788997777,3.959696490545638,86.13262471235994,-6.693024611512472,15.148304641163392,1.8793810771648916,75.50148859111626,-15.541167728690956,16,0.1,0.2,0.55,21,0.55,0.35,12.869013594273325,3.389633270684973
D18_SR16_BUF0.10_CH0.20_BF0.60_BL18_RP0.50_AQ0.25,chase,0.025474446061536815,-0.0075153988727485466,17,268.3753587547776,257.5211788997777,3.959696490545638,86.13262471235994,-6.693024611512472,15.148304641163392,1.8793810771648916,75.50148859111626,-15.541167728690956,16,0.1,0.2,0.6,18,0.5,0.25,12.869013594273325,3.389633270684973
D18_SR16_BUF0.10_CH0.20_BF0.60_BL18_RP0.50_AQ0.30,chase,0.025474446061536815,-0.0075153988727485466,17,268.3753587547776,257.5211788997777,3.959696490545638,86.13262471235994,-6.693024611512472,15.148304641163392,1.8793810771648916,75.50148859111626,-15.541167728690956,16,0.1,0.2,0.6,18,0.5,0.3,12.869013594273325,3.389633270684973
D18_SR16_BUF0.10_CH0.20_BF0.60_BL18_RP0.50_AQ0.35,chase,0.025474446061536815,-0.0075153988727485466,17,268.3753587547776,257.5211788997777,3.959696490545638,86.13262471235994,-6.693024611512472,15.148304641163392,1.8793810771648916,75.50148859111626,-15.541167728690956,16,0.1,0.2,0.6,18,0.5,0.35,12.869013594273325,3.389633270684973
D18_SR16_BUF0.10_CH0.20_BF0.60_BL18_RP0.55_AQ0.25,chase,0.025474446061536815,-0.0075153988727485466,17,268.3753587547776,257.5211788997777,3.959696490545638,86.13262471235994,-6.693024611512472,15.148304641163392,1.8793810771648916,75.50148859111626,-15.541167728690956,16,0.1,0.2,0.6,18,0.55,0.25,12.869013594273325,3.389633270684973
D18_SR16_BUF0.10_CH0.20_BF0.60_BL18_RP0.55_AQ0.30,chase,0.025474446061536815,-0.0075153988727485466,17,268.3753587547776,257.5211788997777,3.959696490545638,86.13262471235994,-6.693024611512472,15.148304641163392,1.8793810771648916,75.50148859111626,-15.541167728690956,16,0.1,0.2,0.6,18,0.55,0.3,12.869013594273325,3.389633270684973
D18_SR16_BUF0.10_CH0.20_BF0.60_BL18_RP0.55_AQ0.35,chase,0.025474446061536815,-0.0075153988727485466,17,268.3753587547776,257.5211788997777,3.959696490545638,86.13262471235994,-6.693024611512472,15.148304641163392,1.8793810771648916,75.50148859111626,-15.541167728690956,16,0.1,0.2,0.6,18,0.55,0.35,12.869013594273325,3.389633270684973
D18_SR16_BUF0.10_CH0.20_BF0.60_BL21_RP0.50_AQ0.25,chase,0.025474446061536815,-0.0075153988727485466,17,268.3753587547776,257.5211788997777,3.959696490545638,86.13262471235994,-6.693024611512472,15.148304641163392,1.8793810771648916,75.50148859111626,-15.541167728690956,16,0.1,0.2,0.6,21,0.5,0.25,12.869013594273325,3.389633270684973
D18_SR16_BUF0.10_CH0.20_BF0.60_BL21_RP0.50_AQ0.30,chase,0.025474446061536815,-0.0075153988727485466,17,268.3753587547776,257.5211788997777,3.959696490545638,86.13262471235994,-6.693024611512472,15.148304641163392,1.8793810771648916,75.50148859111626,-15.541167728690956,16,0.1,0.2,0.6,21,0.5,0.3,12.869013594273325,3.389633270684973
D18_SR16_BUF0.10_CH0.20_BF0.60_BL21_RP0.50_AQ0.35,chase,0.025474446061536815,-0.0075153988727485466,17,268.3753587547776,257.5211788997777,3.959696490545638,86.13262471235994,-6.693024611512472,15.148304641163392,1.8793810771648916,75.50148859111626,-15.541167728690956,16,0.1,0.2,0.6,21,0.5,0.35,12.869013594273325,3.389633270684973
D18_SR16_BUF0.10_CH0.20_BF0.60_BL21_RP0.55_AQ0.25,chase,0.025474446061536815,-0.0075153988727485466,17,268.3753587547776,257.5211788997777,3.959696490545638,86.13262471235994,-6.693024611512472,15.148304641163392,1.8793810771648916,75.50148859111626,-15.541167728690956,16,0.1,0.2,0.6,21,0.55,0.25,12.869013594273325,3.389633270684973
D18_SR16_BUF0.10_CH0.20_BF0.60_BL21_RP0.55_AQ0.30,chase,0.025474446061536815,-0.0075153988727485466,17,268.3753587547776,257.5211788997777,3.959696490545638,86.13262471235994,-6.693024611512472,15.148304641163392,1.8793810771648916,75.50148859111626,-15.541167728690956,16,0.1,0.2,0.6,21,0.55,0.3,12.869013594273325,3.389633270684973
D18_SR16_BUF0.10_CH0.20_BF0.60_BL21_RP0.55_AQ0.35,chase,0.025474446061536815,-0.0075153988727485466,17,268.3753587547776,257.5211788997777,3.959696490545638,86.13262471235994,-6.693024611512472,15.148304641163392,1.8793810771648916,75.50148859111626,-15.541167728690956,16,0.1,0.2,0.6,21,0.55,0.35,12.869013594273325,3.389633270684973
D18_SR16_BUF0.15_CH0.20_BF0.55_BL18_RP0.50_AQ0.25,chase,0.025474446061536815,-0.0075153988727485466,17,268.3753587547776,257.5211788997777,3.959696490545638,86.13262471235994,-6.693024611512472,15.148304641163392,1.8793810771648916,75.50148859111626,-15.541167728690956,16,0.15,0.2,0.55,18,0.5,0.25,12.869013594273325,3.389633270684973
D18_SR16_BUF0.15_CH0.20_BF0.55_BL18_RP0.50_AQ0.30,chase,0.025474446061536815,-0.0075153988727485466,17,268.3753587547776,257.5211788997777,3.959696490545638,86.13262471235994,-6.693024611512472,15.148304641163392,1.8793810771648916,75.50148859111626,-15.541167728690956,16,0.15,0.2,0.55,18,0.5,0.3,12.869013594273325,3.389633270684973
D18_SR16_BUF0.15_CH0.20_BF0.55_BL18_RP0.50_AQ0.35,chase,0.025474446061536815,-0.0075153988727485466,17,268.3753587547776,257.5211788997777,3.959696490545638,86.13262471235994,-6.693024611512472,15.148304641163392,1.8793810771648916,75.50148859111626,-15.541167728690956,16,0.15,0.2,0.55,18,0.5,0.35,12.869013594273325,3.389633270684973
D18_SR16_BUF0.15_CH0.20_BF0.55_BL18_RP0.55_AQ0.25,chase,0.025474446061536815,-0.0075153988727485466,17,268.3753587547776,257.5211788997777,3.959696490545638,86.13262471235994,-6.693024611512472,15.148304641163392,1.8793810771648916,75.50148859111626,-15.541167728690956,16,0.15,0.2,0.55,18,0.55,0.25,12.869013594273325,3.389633270684973
D18_SR16_BUF0.15_CH0.20_BF0.55_BL18_RP0.55_AQ0.30,chase,0.025474446061536815,-0.0075153988727485466,17,268.3753587547776,257.5211788997777,3.959696490545638,86.13262471235994,-6.693024611512472,15.148304641163392,1.8793810771648916,75.50148859111626,-15.541167728690956,16,0.15,0.2,0.55,18,0.55,0.3,12.869013594273325,3.389633270684973
D18_SR16_BUF0.15_CH0.20_BF0.55_BL18_RP0.55_AQ0.35,chase,0.025474446061536815,-0.0075153988727485466,17,268.3753587547776,257.5211788997777,3.959696490545638,86.13262471235994,-6.693024611512472,15.148304641163392,1.8793810771648916,75.50148859111626,-15.541167728690956,16,0.15,0.2,0.55,18,0.55,0.35,12.869013594273325,3.389633270684973
D18_SR16_BUF0.15_CH0.20_BF0.55_BL21_RP0.50_AQ0.25,chase,0.025474446061536815,-0.0075153988727485466,17,268.3753587547776,257.5211788997777,3.959696490545638,86.13262471235994,-6.693024611512472,15.148304641163392,1.8793810771648916,75.50148859111626,-15.541167728690956,16,0.15,0.2,0.55,21,0.5,0.25,12.869013594273325,3.389633270684973
D18_SR16_BUF0.15_CH0.20_BF0.55_BL21_RP0.50_AQ0.30,chase,0.025474446061536815,-0.0075153988727485466,17,268.3753587547776,257.5211788997777,3.959696490545638,86.13262471235994,-6.693024611512472,15.148304641163392,1.8793810771648916,75.50148859111626,-15.541167728690956,16,0.15,0.2,0.55,21,0.5,0.3,12.869013594273325,3.389633270684973
D18_SR16_BUF0.15_CH0.20_BF0.55_BL21_RP0.50_AQ0.35,chase,0.025474446061536815,-0.0075153988727485466,17,268.3753587547776,257.5211788997777,3.959696490545638,86.13262471235994,-6.693024611512472,15.148304641163392,1.8793810771648916,75.50148859111626,-15.541167728690956,16,0.15,0.2,0.55,21,0.5,0.35,12.869013594273325,3.389633270684973
D18_SR16_BUF0.15_CH0.20_BF0.55_BL21_RP0.55_AQ0.25,chase,0.025474446061536815,-0.0075153988727485466,17,268.3753587547776,257.5211788997777,3.959696490545638,86.13262471235994,-6.693024611512472,15.148304641163392,1.8793810771648916,75.50148859111626,-15.541167728690956,16,0.15,0.2,0.55,21,0.55,0.25,12.869013594273325,3.389633270684973
D18_SR16_BUF0.15_CH0.20_BF0.55_BL21_RP0.55_AQ0.30,chase,0.025474446061536815,-0.0075153988727485466,17,268.3753587547776,257.5211788997777,3.959696490545638,86.13262471235994,-6.693024611512472,15.148304641163392,1.8793810771648916,75.50148859111626,-15.541167728690956,16,0.15,0.2,0.55,21,0.55,0.3,12.869013594273325,3.389633270684973
D18_SR16_BUF0.15_CH0.20_BF0.55_BL21_RP0.55_AQ0.35,chase,0.025474446061536815,-0.0075153988727485466,17,268.3753587547776,257.5211788997777,3.959696490545638,86.13262471235994,-6.693024611512472,15.148304641163392,1.8793810771648916,75.50148859111626,-15.541167728690956,16,0.15,0.2,0.55,21,0.55,0.35,12.869013594273325,3.389633270684973
D18_SR16_BUF0.15_CH0.20_BF0.60_BL18_RP0.50_AQ0.25,chase,0.025474446061536815,-0.0075153988727485466,17,268.3753587547776,257.5211788997777,3.959696490545638,86.13262471235994,-6.693024611512472,15.148304641163392,1.8793810771648916,75.50148859111626,-15.541167728690956,16,0.15,0.2,0.6,18,0.5,0.25,12.869013594273325,3.389633270684973
D18_SR16_BUF0.15_CH0.20_BF0.60_BL18_RP0.50_AQ0.30,chase,0.025474446061536815,-0.0075153988727485466,17,268.3753587547776,257.5211788997777,3.959696490545638,86.13262471235994,-6.693024611512472,15.148304641163392,1.8793810771648916,75.50148859111626,-15.541167728690956,16,0.15,0.2,0.6,18,0.5,0.3,12.869013594273325,3.389633270684973
D18_SR16_BUF0.15_CH0.20_BF0.60_BL18_RP0.50_AQ0.35,chase,0.025474446061536815,-0.0075153988727485466,17,268.3753587547776,257.5211788997777,3.959696490545638,86.13262471235994,-6.693024611512472,15.148304641163392,1.8793810771648916,75.50148859111626,-15.541167728690956,16,0.15,0.2,0.6,18,0.5,0.35,12.869013594273325,3.389633270684973
D18_SR16_BUF0.15_CH0.20_BF0.60_BL18_RP0.55_AQ0.25,chase,0.025474446061536815,-0.0075153988727485466,17,268.3753587547776,257.5211788997777,3.959696490545638,86.13262471235994,-6.693024611512472,15.148304641163392,1.8793810771648916,75.50148859111626,-15.541167728690956,16,0.15,0.2,0.6,18,0.55,0.25,12.869013594273325,3.389633270684973
D18_SR16_BUF0.15_CH0.20_BF0.60_BL18_RP0.55_AQ0.30,chase,0.025474446061536815,-0.0075153988727485466,17,268.3753587547776,257.5211788997777,3.959696490545638,86.13262471235994,-6.693024611512472,15.148304641163392,1.8793810771648916,75.50148859111626,-15.541167728690956,16,0.15,0.2,0.6,18,0.55,0.3,12.869013594273325,3.389633270684973
D18_SR16_BUF0.15_CH0.20_BF0.60_BL18_RP0.55_AQ0.35,chase,0.025474446061536815,-0.0075153988727485466,17,268.3753587547776,257.5211788997777,3.959696490545638,86.13262471235994,-6.693024611512472,15.148304641163392,1.8793810771648916,75.50148859111626,-15.541167728690956,16,0.15,0.2,0.6,18,0.55,0.35,12.869013594273325,3.389633270684973
D18_SR16_BUF0.15_CH0.20_BF0.60_BL21_RP0.50_AQ0.25,chase,0.025474446061536815,-0.0075153988727485466,17,268.3753587547776,257.5211788997777,3.959696490545638,86.13262471235994,-6.693024611512472,15.148304641163392,1.8793810771648916,75.50148859111626,-15.541167728690956,16,0.15,0.2,0.6,21,0.5,0.25,12.869013594273325,3.389633270684973
D18_SR16_BUF0.15_CH0.20_BF0.60_BL21_RP0.50_AQ0.30,chase,0.025474446061536815,-0.0075153988727485466,17,268.3753587547776,257.5211788997777,3.959696490545638,86.13262471235994,-6.693024611512472,15.148304641163392,1.8793810771648916,75.50148859111626,-15.541167728690956,16,0.15,0.2,0.6,21,0.5,0.3,12.869013594273325,3.389633270684973
D18_SR16_BUF0.15_CH0.20_BF0.60_BL21_RP0.50_AQ0.35,chase,0.025474446061536815,-0.0075153988727485466,17,268.3753587547776,257.5211788997777,3.959696490545638,86.13262471235994,-6.693024611512472,15.148304641163392,1.8793810771648916,75.50148859111626,-15.541167728690956,16,0.15,0.2,0.6,21,0.5,0.35,12.869013594273325,3.389633270684973
D18_SR16_BUF0.15_CH0.20_BF0.60_BL21_RP0.55_AQ0.25,chase,0.025474446061536815,-0.0075153988727485466,17,268.3753587547776,257.5211788997777,3.959696490545638,86.13262471235994,-6.693024611512472,15.148304641163392,1.8793810771648916,75.50148859111626,-15.541167728690956,16,0.15,0.2,0.6,21,0.55,0.25,12.869013594273325,3.389633270684973
D18_SR16_BUF0.15_CH0.20_BF0.60_BL21_RP0.55_AQ0.30,chase,0.025474446061536815,-0.0075153988727485466,17,268.3753587547776,257.5211788997777,3.959696490545638,86.13262471235994,-6.693024611512472,15.148304641163392,1.8793810771648916,75.50148859111626,-15.541167728690956,16,0.15,0.2,0.6,21,0.55,0.3,12.869013594273325,3.389633270684973
D18_SR16_BUF0.15_CH0.20_BF0.60_BL21_RP0.55_AQ0.35,chase,0.025474446061536815,-0.0075153988727485466,17,268.3753587547776,257.5211788997777,3.959696490545638,86.13262471235994,-6.693024611512472,15.148304641163392,1.8793810771648916,75.50148859111626,-15.541167728690956,16,0.15,0.2,0.6,21,0.55,0.35,12.869013594273325,3.389633270684973
D18_SR8_BUF0.10_CH0.30_BF0.55_BL18_RP0.50_AQ0.25,chase,0.025408569394044234,-0.006968606112942699,16,265.9886837924031,256.6529147874031,4.4745026922815745,82.63010996863278,-6.1556270905940025,16.040807174212695,2.2171593232983047,74.63322447874171,-15.933298063540645,8,0.1,0.3,0.55,18,0.5,0.25,13.423508076844724,3.6461480218910975
D18_SR8_BUF0.10_CH0.30_BF0.55_BL18_RP0.50_AQ0.30,chase,0.025408569394044234,-0.006968606112942699,16,265.9886837924031,256.6529147874031,4.4745026922815745,82.63010996863278,-6.1556270905940025,16.040807174212695,2.2171593232983047,74.63322447874171,-15.933298063540645,8,0.1,0.3,0.55,18,0.5,0.3,13.423508076844724,3.6461480218910975
D18_SR8_BUF0.10_CH0.30_BF0.55_BL18_RP0.50_AQ0.35,chase,0.025408569394044234,-0.006968606112942699,16,265.9886837924031,256.6529147874031,4.4745026922815745,82.63010996863278,-6.1556270905940025,16.040807174212695,2.2171593232983047,74.63322447874171,-15.933298063540645,8,0.1,0.3,0.55,18,0.5,0.35,13.423508076844724,3.6461480218910975
D18_SR8_BUF0.10_CH0.30_BF0.55_BL18_RP0.55_AQ0.25,chase,0.025408569394044234,-0.006968606112942699,16,265.9886837924031,256.6529147874031,4.4745026922815745,82.63010996863278,-6.1556270905940025,16.040807174212695,2.2171593232983047,74.63322447874171,-15.933298063540645,8,0.1,0.3,0.55,18,0.55,0.25,13.423508076844724,3.6461480218910975
D18_SR8_BUF0.10_CH0.30_BF0.55_BL18_RP0.55_AQ0.30,chase,0.025408569394044234,-0.006968606112942699,16,265.9886837924031,256.6529147874031,4.4745026922815745,82.63010996863278,-6.1556270905940025,16.040807174212695,2.2171593232983047,74.63322447874171,-15.933298063540645,8,0.1,0.3,0.55,18,0.55,0.3,13.423508076844724,3.6461480218910975
D18_SR8_BUF0.10_CH0.30_BF0.55_BL18_RP0.55_AQ0.35,chase,0.025408569394044234,-0.006968606112942699,16,265.9886837924031,256.6529147874031,4.4745026922815745,82.63010996863278,-6.1556270905940025,16.040807174212695,2.2171593232983047,74.63322447874171,-15.933298063540645,8,0.1,0.3,0.55,18,0.55,0.35,13.423508076844724,3.6461480218910975
D18_SR8_BUF0.10_CH0.30_BF0.55_BL21_RP0.50_AQ0.25,chase,0.025408569394044234,-0.006968606112942699,16,265.9886837924031,256.6529147874031,4.4745026922815745,82.63010996863278,-6.1556270905940025,16.040807174212695,2.2171593232983047,74.63322447874171,-15.933298063540645,8,0.1,0.3,0.55,21,0.5,0.25,13.423508076844724,3.6461480218910975
D18_SR8_BUF0.10_CH0.30_BF0.55_BL21_RP0.50_AQ0.30,chase,0.025408569394044234,-0.006968606112942699,16,265.9886837924031,256.6529147874031,4.4745026922815745,82.63010996863278,-6.1556270905940025,16.040807174212695,2.2171593232983047,74.63322447874171,-15.933298063540645,8,0.1,0.3,0.55,21,0.5,0.3,13.423508076844724,3.6461480218910975
D18_SR8_BUF0.10_CH0.30_BF0.55_BL21_RP0.50_AQ0.35,chase,0.025408569394044234,-0.006968606112942699,16,265.9886837924031,256.6529147874031,4.4745026922815745,82.63010996863278,-6.1556270905940025,16.040807174212695,2.2171593232983047,74.63322447874171,-15.933298063540645,8,0.1,0.3,0.55,21,0.5,0.35,13.423508076844724,3.6461480218910975
